totCnt,hasMore,data
21720,True,"{'baseDate': '20190629', 'movingPath': '노형초등학교|안덕면7|안덕면6|안덕면5|안덕면4', 'pathSize': 5, 'movingCount': 1}"
21720,True,"{'baseDate': '20190629', 'movingPath': '노형초등학교|애월해안로', 'pathSize': 2, 'movingCount': 1}"
21720,True,"{'baseDate': '20190629', 'movingPath': '19코스|조천체육관|함덕리(3구)(북)|조천체육관', 'pathSize': 4, 'movingCount': 1}"
21720,True,"{'baseDate': '20190629', 'movingPath': '11코스|안덕면2|중문고등학교(북)|월드컵경기장 대도로변 입구 매표소|서귀북초등학교(동)', 'pathSize': 5, 'movingCount': 1}"
21720,True,"{'baseDate': '20190629', 'movingPath': '13코스|모슬포중앙시장|13코스|하모3리', 'pathSize': 4, 'movingCount': 1}"
21720,True,"{'baseDate': '20190629', 'movingPath': '14코스|월산마을', 'pathSize': 2, 'movingCount': 1}"
21720,True,"{'baseDate': '20190629', 'movingPath': '15코스|한림읍사무소|한림종합운동장|15코스|한림종합운동장', 'pathSize': 5, 'movingCount': 1}"
21720,True,"{'baseDate': '20190629', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로', 'pathSize': 2, 'movingCount': 3}"
22203,True,"{'baseDate': '20190630', 'movingPath': '14코스|GS25 너울빌리지점', 'pathSize': 2, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '14코스|제주민속오일장|노형우체국', 'pathSize': 3, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로', 'pathSize': 2, 'movingCount': 4}"
22203,True,"{'baseDate': '20190630', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|금능으뜸원 해변|협재해변|금능으뜸원 해변|애월읍3|롯데리아 제주외도 DT', 'pathSize': 7, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|원노형|노형오거리|17코스(광령1리-외도-이호-용두암-산지천)', 'pathSize': 4, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '18코스|제주동중학교|화북주공아파트|제주동중학교', 'pathSize': 4, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '18코스|조천읍1|조천읍2|조천읍1|19코스|조천읍4|조천읍3|조천읍4|함덕비석거리(남)|조천읍2|조천읍1|조천읍4|19코스|함덕비석거리(남)|조천읍2|조천읍1|19코스|조천읍1|조천읍2|19코스', 'pathSize': 20, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '18코스|함덕비석거리(남)|함덕리(3구)(북)|조천읍2|함덕 서우봉 해변|신촌초등학교|함덕비석거리(남)|19코스|조천119센터|함덕 서우봉 해변|신촌초등학교|함덕 서우봉 해변|19코스|조천119센터|함덕 서우봉 해변|신촌초등학교|19코스|조천119센터|함덕 서우봉 해변|조천읍3|신촌초등학교|조천읍3|외도초등학교|이호테우해변|용담해안 카페촌거리|외도초등학교|이호테우해변|외도초등학교|서문시장|이호테우해변|문화의 거리|문예회관(전기차)|문화의 거리|외도초등학교|문화의 거리|서문시장|이호테우해변|문화의 거리|문예회관(전기차)|문화의 거리|외도초등학교|서문시장|외도초등학교|문예회관(전기차)|서문시장|문예회관(전기차)', 'pathSize': 46, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '19코스|신흥리(마을입구) 함덕고등학교(남)', 'pathSize': 2, 'movingCount': 1}"
22203,True,"{'baseDate': '20190630', 'movingPath': '19코스|조천읍4|조천체육관|조천읍4|함덕 서우봉 해변|조천읍4|조천체육관|함덕 서우봉 해변|조천체육관|함덕리(3구)(북)|조천체육관|함덕 서우봉 해변|함덕리(3구)(북)|함덕 서우봉 해변|함덕비석거리(남)', 'pathSize': 15, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '13코스|부영아파트(LH으뜸마을)', 'pathSize': 2, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '14코스|노형초등학교|남녕고등학교(하와이오피스텔)|14코스|남녕고등학교(하와이오피스텔)|정존마을|남녕고등학교(하와이오피스텔)|14코스|정존마을|남녕고등학교(하와이오피스텔)|정존마을|14코스|한경체육관', 'pathSize': 13, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '16코스(고내포구-항파두리-광령1리)|삼무공원|연동주민센터|문화예술의 거리|흑돼지 거리|은남동|흑돼지 거리|문화예술의 거리|은남동|문화예술의 거리|노형오거리|노형우체국|16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)', 'pathSize': 15, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)', 'pathSize': 3, 'movingCount': 5}"
24650,True,"{'baseDate': '20190702', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)|애월119센터|애월해안로|16코스(고내포구-항파두리-광령1리)|애월해안로|애월119센터|16코스(고내포구-항파두리-광령1리)|애월119센터', 'pathSize': 10, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '16코스(고내포구-항파두리-광령1리)|제주고등학교', 'pathSize': 2, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|영화문화예술센터|남녕고등학교(하와이오피스텔)', 'pathSize': 3, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|일우 한란 아파트|롯데리아 제주외도 DT', 'pathSize': 3, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '19코스|신촌초등학교|함덕비석거리(남)|신촌초등학교|조천119센터|19코스|삼양초등학교(남)|신촌초등학교|삼양2동|함덕비석거리(남)|제주동중학교|조천119센터|19코스|삼양초등학교(남)|삼양2동|함덕비석거리(남)|제주동중학교|조천119센터|19코스|제주대학교교육대학|삼양초등학교(남)|삼양2동|함덕비석거리(남)|제주여자상업고등학교|제주동중학교|제주대학교교육대학|제주여자상업고등학교|조천119센터|19코스|제주대학교교육대학|삼양초등학교(남)|삼양2동|함덕비석거리(남)|제주동중학교|함덕비석거리(남)|조천119센터|19코스|조천119센터|제주대학교교육대학|삼양초등학교(남)|19코스|삼양2동|제주동중학교|제주대학교교육대학|삼양초등학교(남)|삼양2동|삼양초등학교(남)|제주동중학교|삼양초등학교(남)|제주대학교교육대학|삼양초등학교(남)|제주동중학교|제주대학교교육대학|중앙로 사거리|칠성로 쇼핑거리|중앙로 사거리|제주여자상업고등학교|제주대학교교육대학|칠성로 쇼핑거리|오현중고등학교|중앙로 사거리|오현중고등학교|칠성로 쇼핑거리|중앙로 사거리|칠성로 쇼핑거리|신촌초등학교|중앙로 사거리|칠성로 쇼핑거리', 'pathSize': 68, 'movingCount': 1}"
24650,True,"{'baseDate': '20190702', 'movingPath': '19코스|제주여자상업고등학교', 'pathSize': 2, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '국수문화거리|신산공원|국수문화거리|삼성혈 문화의 거리|신산공원|삼성혈 문화의 거리', 'pathSize': 6, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '국수문화거리|신산공원|국수문화거리|삼성혈 인근 공영주차장|삼성혈-3|삼성혈 문화의 거리|시민회관|삼성혈 문화의 거리|제주시민회관|시민회관|삼성혈 문화의 거리|시민회관', 'pathSize': 12, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '국수문화거리|제주도의회', 'pathSize': 2, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '대유대림아파트|신흥리(마을입구) 함덕고등학교(남)', 'pathSize': 2, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '거로마을|노형근린공원|한국방송통신대학|외도부영 2차 아파트|한국방송통신대학|정부제주지방합동청사|함덕농협지소(북)', 'pathSize': 7, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '10-1코스|운진항', 'pathSize': 2, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '13코스|금능으뜸원 해변', 'pathSize': 2, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '15코스|비자림|한림체육관|비자림|15코스', 'pathSize': 5, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '16코스(고내포구-항파두리-광령1리)|한담해변|한담동(버스)남', 'pathSize': 3, 'movingCount': 1}"
25157,True,"{'baseDate': '20190703', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|외도부영 2차 아파트|연동주민센터|외도부영 2차 아파트|제주특별자치도청|연동주민센터|삼무공원|문화예술의 거리|제주특별자치도청|연동주민센터|삼무공원|연동주민센터|문화예술의 거리|삼무공원|제주특별자치도청|문화예술의 거리|연동대림1차아파트', 'pathSize': 17, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '강창학경기장|제주장미불빛축제|강창학경기장|제주장미불빛축제', 'pathSize': 4, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '11코스|모슬포중앙시장|하모3리|하모2리|한라병원|제주국제공항|11코스|대정감협 인근 공영주차장|남녕고등학교(하와이오피스텔)|연동주민센터|남녕고등학교(하와이오피스텔)|제주특별자치도청', 'pathSize': 12, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '13코스|협재해변|협재 해변|13코스', 'pathSize': 4, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)|서문가구거리', 'pathSize': 4, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '16코스(고내포구-항파두리-광령1리)|외도초등학교|롯데리아 제주외도 DT|한국방송통신대학|동산교', 'pathSize': 5, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|제주민속오일장|한국방송통신대학|우령이 마을|한국방송통신대학', 'pathSize': 5, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|한라도서관|제주대학교교육대학|사라봉오거리', 'pathSize': 4, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '18코스|삼양1동|삼양검은모래해변', 'pathSize': 3, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '18코스|삼양1동|삼양검은모래해변|삼양1동|18코스|삼양검은모래해변', 'pathSize': 6, 'movingCount': 1}"
24767,True,"{'baseDate': '20190704', 'movingPath': '18코스|삼양검은모래해변|큰동네(버스)', 'pathSize': 3, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '롯데마트|케이티앤지|롯데마트|대림2차아파트', 'pathSize': 4, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '11코스|마라해양도립공원|발자국화석지관리사무소|사계 해변|운진항|사계 해변|11코스', 'pathSize': 7, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '13코스|14코스|한경면4', 'pathSize': 3, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '14코스|대정읍2', 'pathSize': 2, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '15코스|걸매생태공원|중문관광단지입구 (남)|천제연폭포|중문우체국|안덕계곡', 'pathSize': 6, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '15코스|동문시장|동문로터리|동문시장|칠성로 쇼핑거리|동문시장|서문가구거리|서문시장|서문가구거리', 'pathSize': 9, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '15코스|함덕농협지소(북)|시민회관|중앙로사거리|서문가구거리|시민회관', 'pathSize': 6, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|롯데리아 제주외도 DT|16코스(고내포구-항파두리-광령1리)|협재 해변|한림공원 인근 공영주차장|롯데리아 제주외도 DT|금능으뜸원 해변|16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)|협재 해변|한림공원 인근 공영주차장|협재해변|협재 해변|협재해변|금능으뜸원 해변|협재 해변|16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)|협재해변|협재 해변|협재해변|한림공원 인근 공영주차장|애월해안로|16코스(고내포구-항파두리-광령1리)|금능으뜸원 해변|협재 해변|한림공원 인근 공영주차장|금능으뜸원 해변|협재 해변|협재해변|금능으뜸원 해변|협재 해변|한림공원 인근 공영주차장|금능으뜸원 해변|협재해변|협재 해변|금능으뜸원 해변|협재 해변|한림공원 인근 공영주차장|금능으뜸원 해변|탐라도서관|롯데마트|케이티앤지|탐라도서관|삼무공원|롯데마트|케이티앤지|삼무공원|문화예술의 거리|연동주민센터|제주특별자치도청|연동주민센터|신제주로터리|문화예술의 거리|롯데마트|케이티앤지|연동주민센터|삼무공원|연동주민센터|제주특별자치도청|롯데마트|케이티앤지|삼무공원|연동주민센터|제주특별자치도청|연동주민센터|삼무공원|연동주민센터|남녕고등학교(하와이오피스텔)|문화예술의 거리|노형오거리|삼무공원|노형우체국|연동주민센터|제주특별자치도청|노형오거리|외도초등학교|롯데리아 제주외도 DT|애월읍3|문화예술의 거리|삼무공원|노형우체국|연동주민센터|제주특별자치도청|외도동주민센터|외도초등학교|롯데리아 제주외도 DT|애월읍3|문화예술의 거리|삼무공원|노형우체국|애월119센터|연동주민센터|제주특별자치도청|연동주민센터|외도초등학교|애월해안로|롯데리아 제주외도 DT|연동주민센터|16코스(고내포구-항파두리-광령1리)|애월읍3|연동주민센터|문화예술의 거리|삼무공원|노형우체국|연동주민센터|애월119센터|연동주민센터|제주특별자치도청|외도초등학교|애월해안로|롯데리아 제주외도 DT|제주특별자치도청|16코스(고내포구-항파두리-광령1리)|애월읍3|제주특별자치도청|문화예술의 거리|삼무공원|노형우체국|제주특별자치도청|애월119센터|연동주민센터|제주특별자치도청|외도초등학교|애월해안로|롯데리아 제주외도 DT|한담해변|16코스(고내포구-항파두리-광령1리)|애월읍3|한담해변|문화예술의 거리|삼무공원|노형우체국|문화예술의 거리|애월119센터|연동주민센터|제주특별자치도청|연동주민센터|삼무공원|연동주민센터|제주특별자치도청|연동주민센터|한담해변|연동주민센터|외도초등학교|한담해변|애월해안로|롯데리아 제주외도 DT|연동주민센터|16코스(고내포구-항파두리-광령1리)|애월읍3|연동주민센터|노형우체국|연동주민센터|한담해변|애월119센터|노형우체국|외도초등학교|한담해변|애월해안로|롯데리아 제주외도 DT|외도초등학교|16코스(고내포구-항파두리-광령1리)|롯데리아 제주외도 DT|애월읍3|애월119센터|한담해변|애월해안로|16코스(고내포구-항파두리-광령1리)|한담해변|애월도서관|애월119센터|한담해변|한담동(버스)남|애월도서관|한담해변|한담동(버스)남|한라중학교/부영아파트|애월도서관|한담해변|흑돼지 거리|한담해변|한담동(버스)남|흑돼지 거리|한라중학교/부영아파트|한담해변|흑돼지 거리|애월도서관|흑돼지 거리|연동주민센터|한담해변|흑돼지 거리|한담동(버스)남|한라중학교/부영아파트|애월도서관|연동주민센터|한담해변|흑돼지 거리|한담동(버스)남|한담해변|한담동(버스)남|한라중학교/부영아파트|애월도서관|연동주민센터|흑돼지 거리|한라중학교/부영아파트|연동주민센터|흑돼지 거리|연동주민센터', 'pathSize': 212, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '노형오거리|노형근린공원|한라중학교/부영아파트|노형근린공원|제주고등학교|한라중학교/부영아파트', 'pathSize': 6, 'movingCount': 1}"
25620,True,"{'baseDate': '20190705', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|남녕고등학교(하와이오피스텔)|대림2차아파트|17코스(광령1리-외도-이호-용두암-산지천)', 'pathSize': 4, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '인다마을|한라수목원|삼무공원', 'pathSize': 3, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '조천읍4|함덕 서우봉 해변|조천읍4', 'pathSize': 3, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '큰동네(버스)|신양 섭지코지 해변', 'pathSize': 2, 'movingCount': 2}"
24214,True,"{'baseDate': '20190706', 'movingPath': '11코스|대정읍2', 'pathSize': 2, 'movingCount': 2}"
24214,True,"{'baseDate': '20190706', 'movingPath': '15코스|연동주민센터|제주국제공항', 'pathSize': 3, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '16코스(고내포구-항파두리-광령1리)|롯데리아 제주외도 DT|애월해안로|외도동주민센터|제주민속오일장|롯데리아 제주외도 DT|애월해안로|외도동주민센터|애월해안로|제주민속오일장|롯데리아 제주외도 DT|외도동주민센터|제주민속오일장', 'pathSize': 13, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|은남동|흑돼지 거리|삼무공원|은남동|연동주민센터|17코스(광령1리-외도-이호-용두암-산지천)|연동주민센터', 'pathSize': 8, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|정존마을|노형초등학교|노형오거리|남녕고등학교(하와이오피스텔)|노형오거리|정존마을|남녕고등학교(하와이오피스텔)', 'pathSize': 8, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|제주한라대학교(아쉬람BD_CU)', 'pathSize': 2, 'movingCount': 1}"
24214,True,"{'baseDate': '20190706', 'movingPath': '18코스|삼양검은모래해변|18코스', 'pathSize': 3, 'movingCount': 3}"
21783,True,"{'baseDate': '20190707', 'movingPath': '이도공원|월정리 해변', 'pathSize': 2, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '용문마을회관(버스)|꿈바당도서관-2', 'pathSize': 2, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '이도주공아파트|제주민속오일장', 'pathSize': 2, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '11코스|대정감협 인근 공영주차장|대정읍1', 'pathSize': 3, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '11코스|마라해양도립공원|송악산', 'pathSize': 3, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '14코스|안덕면4|동광 R 주차장|14코스', 'pathSize': 4, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '15코스|칠십리공원_A|강창학경기장|새연교|천지연폭포|15코스|서귀포전천후게이트볼장|천지연폭포|칠십리공원_A|서귀포전천후게이트볼장|회수사거리|헬로키티 아일랜드|안덕면7|안덕면3|제주서커스월드|토이파크|제주러브랜드|신비의도로(도깨비도로)|제주러브랜드|애월도서관|15코스|협재 해변|애월도서관|협재 해변|협재해변|15코스|협재해변|협재 해변|15코스|협재해변|15코스', 'pathSize': 31, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '16코스(고내포구-항파두리-광령1리)|롯데리아 제주외도 DT|외도동주민센터|오일시장 일대 공영주차장', 'pathSize': 4, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '16코스(고내포구-항파두리-광령1리)|큰동네(버스)', 'pathSize': 2, 'movingCount': 1}"
21783,True,"{'baseDate': '20190707', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|노형오거리|17코스(광령1리-외도-이호-용두암-산지천)|남녕고등학교(하와이오피스텔)|정존마을|17코스(광령1리-외도-이호-용두암-산지천)|월산마을', 'pathSize': 7, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '연동대림1차아파트|노형초등학교', 'pathSize': 2, 'movingCount': 2}"
23549,True,"{'baseDate': '20190708', 'movingPath': '한국병원|제주대학교', 'pathSize': 2, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '효돈동2|고마로 거리', 'pathSize': 2, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '국립제주박물관|제주시 평생학습센터|함덕 서우봉 해변', 'pathSize': 3, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '14코스|생각하는정원|14코스|김창열미술관|안덕면6|추사적거지', 'pathSize': 6, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '11코스|하모2리', 'pathSize': 2, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '13코스|한경면사무소|한경119센터|한경면사무소', 'pathSize': 4, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|바오젠거리', 'pathSize': 3, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|남녕고등학교(하와이오피스텔)|노형오거리|원노형|17코스(광령1리-외도-이호-용두암-산지천)', 'pathSize': 5, 'movingCount': 1}"
23549,True,"{'baseDate': '20190708', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|삼무공원|제주 중앙여자고등학교 버스정류소|함덕농협지소(북)|삼성초등학교', 'pathSize': 5, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '문예회관(전기차)|한국병원', 'pathSize': 2, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '삼무공원|제주동중학교', 'pathSize': 2, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '삼무공원|제주동중학교|삼무공원', 'pathSize': 3, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '제주동중학교|사라봉오거리', 'pathSize': 2, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '케이티앤지|제주여자상업고등학교', 'pathSize': 2, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '14코스|김창열미술관|함덕농협지소(북)|노형초등학교|14코스', 'pathSize': 5, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)|17코스(광령1리-외도-이호-용두암-산지천)|케이티앤지', 'pathSize': 5, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '16코스(고내포구-항파두리-광령1리)|한담해변|한담동(버스)남|16코스(고내포구-항파두리-광령1리)|애월119센터|16코스(고내포구-항파두리-광령1리)|애월해안로|16코스(고내포구-항파두리-광령1리)', 'pathSize': 8, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|노형초등학교|남녕고등학교(하와이오피스텔)|노형초등학교|서문가구거리|남녕고등학교(하와이오피스텔)|용문마을(서)|서문가구거리|용문마을(서)|노형초등학교|남녕고등학교(하와이오피스텔)', 'pathSize': 11, 'movingCount': 1}"
23773,True,"{'baseDate': '20190709', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|대림2차아파트|한라중학교/부영아파트|제주고등학교|대림2차아파트|제주고등학교|한라중학교/부영아파트|제주고등학교', 'pathSize': 8, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '16코스(고내포구-항파두리-광령1리)|애월해안로|한국방송통신대학|16코스(고내포구-항파두리-광령1리)', 'pathSize': 4, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '16코스(고내포구-항파두리-광령1리)|제주러브랜드|제주도립미술관|대학동(버스)|애월읍2|한담동(버스)남|대학동(버스)|한담동(버스)남|한담해변|애월읍2|한담동(버스)남|대학동(버스)|한담해변|애월읍2|한담해변', 'pathSize': 15, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '18코스|삼양1동', 'pathSize': 2, 'movingCount': 3}"
21235,True,"{'baseDate': '20190710', 'movingPath': '17코스(광령1리-외도-이호-용두암-산지천)|정존마을|노형초등학교|정존마을', 'pathSize': 4, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '18코스|삼양초등학교(남)|제주대학교교육대학|화북남문|삼양초등학교(남)|화북남문', 'pathSize': 6, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '19코스|중앙로 사거리', 'pathSize': 2, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '5코스|남원읍 공영주차장|남원읍1|남원읍2|남원읍 공영주차장', 'pathSize': 5, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '5코스|남원읍 공영주차장|남원읍3', 'pathSize': 3, 'movingCount': 2}"
21235,True,"{'baseDate': '20190710', 'movingPath': '7-1코스|서귀포시 구 버스터미널|토평마을회관(서)|현대산부인과|청소년문화의집(북)|중앙로터리|서귀포시 구 버스터미널|천지동자원순환센터|천지동 아랑조을거리|동문로터리|천지동 아랑조을거리|7-1코스', 'pathSize': 12, 'movingCount': 1}"
21235,True,"{'baseDate': '20190710', 'movingPath': '7-1코스|아랑조을거리 공영주차장|제주은행(북)|동미빌딩|서귀포시 구 버스터미널', 'pathSize': 5, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '20코스|세화 해변|구좌읍사무소', 'pathSize': 3, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '20코스|오현중고등학교', 'pathSize': 2, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '2코스|KT성산포지점|구좌읍4|구좌읍3', 'pathSize': 4, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '2코스|성산읍2|성산읍1', 'pathSize': 3, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '5코스|남원읍1|남원읍2|남원읍1', 'pathSize': 4, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '5코스|하효 쇠소깍 해변|삼성여자고등학교(북)|현대산부인과|청소년문화의집(북)|현대산부인과|서귀북초등학교(동)|회수사거리|월령포구|협재 해변|곽지과물해변|남녕고등학교(하와이오피스텔)|제주국제공항', 'pathSize': 13, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '7-1코스|제주은행(북)|교육박물관', 'pathSize': 3, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '7-1코스|중앙로터리|7-1코스|걸매생태공원|삼무공원', 'pathSize': 5, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '7-1코스|천지동 아랑조을거리|서귀포매일올레시장|청소년문화의집(북)|동미빌딩|제주은행(북)|우리은행 서귀포점 인근 공영주차장|천지동 아랑조을거리|7-1코스|아랑조을거리 공영주차장|현대산부인과|청소년문화의집(북)|현대산부인과|서귀포매일올레시장|이중섭거리|서귀포매일올레시장|7-1코스', 'pathSize': 17, 'movingCount': 1}"
25463,True,"{'baseDate': '20190711', 'movingPath': '7-1코스|칠십리공원_A|외돌개|서귀포여자고등학교(북)|7코스|서귀포예술의전당|7-1코스|서귀포예술의전당|월드컵경기장 대도로변 입구 매표소|회수사거리', 'pathSize': 10, 'movingCount': 1}"
26065,True,"{'baseDate': '20190712', 'movingPath': '20코스|세화오일장 인근 주차장|구좌읍사무소', 'pathSize': 3, 'movingCount': 1}"
26065,True,"{'baseDate': '20190712', 'movingPath': '20코스|세화오일장 인근 주차장|조천읍2', 'pathSize': 3, 'movingCount': 1}"
